,customer_id,suburb_state
7834,CUST00007834,RICHMOND_VIC
7835,CUST00007835,SOUTH YARRA_VIC
7837,CUST00007837,WOLLONGONG_NSW
7838,CUST00007838,MELBOURNE_VIC
7839,CUST00007839,DOCKLANDS_VIC
7840,CUST00007840,CABOOLTURE_QLD
7841,CUST00007841,NERANG_QLD
7842,CUST00007842,HOMEBUSH_NSW
7843,CUST00007843,RESERVOIR_VIC
7844,CUST00007844,CRAIGIEBURN_VIC
7845,CUST00007845,WATERLOO_NSW
7846,CUST00007846,HOPPERS CROSSING_VIC
7848,CUST00007848,MELBOURNE_VIC
7850,CUST00007850,LABRADOR_QLD
7851,CUST00007851,NORTHCOTE_VIC
7852,CUST00007852,SOUTH PERTH_WA
7853,CUST00007853,SURFERS PARADISE_QLD
7854,CUST00007854,VICTORIA PARK_WA
7856,CUST00007856,LIVERPOOL_NSW
7857,CUST00007857,VICTORIA PARK_WA
7858,CUST00007858,CARRUM DOWNS_VIC
7859,CUST00007859,ESSENDON_VIC
7860,CUST00007860,SYDNEY_NSW
7862,CUST00007862,MASCOT_NSW
7863,CUST00007863,ADELAIDE_SA
7864,CUST00007864,GLEN WAVERLEY_VIC
7865,CUST00007865,NEWTOWN_NSW
7866,CUST00007866,NORTHCOTE_VIC
7867,CUST00007867,LANGWARRIN_VIC
7868,CUST00007868,MELBOURNE_VIC
7869,CUST00007869,MAROOCHYDORE_QLD
7870,CUST00007870,POTTS POINT_NSW
7871,CUST00007871,PARRAMATTA_NSW
7872,CUST00007872,SOUTH MELBOURNE_VIC
7873,CUST00007873,WATERLOO_NSW
7874,CUST00007874,PAKENHAM_VIC
7875,CUST00007875,LIVERPOOL_NSW
7878,CUST00007878,PAKENHAM_VIC
7879,CUST00007879,HOPPERS CROSSING_VIC
7884,CUST00007884,DOCKLANDS_VIC
7885,CUST00007885,GLEBE_NSW
7886,CUST00007886,PRAHRAN_VIC
7887,CUST00007887,MORAYFIELD_QLD
7888,CUST00007888,WINDSOR_VIC
7890,CUST00007890,WYNDHAM VALE_VIC
7891,CUST00007891,ADELAIDE_SA
7892,CUST00007892,MAROOCHYDORE_QLD
7894,CUST00007894,FITZROY NORTH_VIC
7895,CUST00007895,CLAYTON_VIC
7897,CUST00007897,RIVERVALE_WA
7899,CUST00007899,WINDSOR_VIC
7901,CUST00007901,ROBINA_QLD
7902,CUST00007902,CRAIGIEBURN_VIC
7903,CUST00007903,WARRNAMBOOL_VIC
7905,CUST00007905,LANGWARRIN_VIC
7906,CUST00007906,ERSKINEVILLE_NSW
7907,CUST00007907,SOUTH PERTH_WA
7908,CUST00007908,BRUNSWICK_VIC
7910,CUST00007910,PRESTON_VIC
7911,CUST00007911,PAKENHAM_VIC
7912,CUST00007912,MANLY_NSW
7915,CUST00007915,HURSTVILLE_NSW
7916,CUST00007916,ASHFIELD_NSW
7917,CUST00007917,MORAYFIELD_QLD
7918,CUST00007918,WOLLI CREEK_NSW
7919,CUST00007919,ST KILDA_VIC
7920,CUST00007920,DUBBO_NSW
7921,CUST00007921,MELBOURNE_VIC
7922,CUST00007922,MARRICKVILLE_NSW
7923,CUST00007923,HOPPERS CROSSING_VIC
7924,CUST00007924,RANDWICK_NSW
7925,CUST00007925,RICHMOND_VIC
7926,CUST00007926,MOSMAN_NSW
7927,CUST00007927,ST ALBANS_VIC
7928,CUST00007928,MELBOURNE_VIC
7929,CUST00007929,SUNBURY_VIC
7930,CUST00007930,PRESTON_VIC
7931,CUST00007931,RICHMOND_VIC
7933,CUST00007933,PARRAMATTA_NSW
7935,CUST00007935,BALDIVIS_WA
7936,CUST00007936,CARLTON_VIC
7940,CUST00007940,AUBURN_NSW
7941,CUST00007941,WESTMEAD_NSW
7942,CUST00007942,DECEPTION BAY_QLD
7944,CUST00007944,PAKENHAM_VIC
7948,CUST00007948,TRUGANINA_VIC
7950,CUST00007950,ORANGE_NSW
7951,CUST00007951,WATERLOO_NSW
7952,CUST00007952,MANLY_NSW
7953,CUST00007953,SOUTH PERTH_WA
7954,CUST00007954,SUTHERLAND_NSW
7955,CUST00007955,CHERMSIDE_QLD
7956,CUST00007956,LIVERPOOL_NSW
7957,CUST00007957,THORNBURY_VIC
7960,CUST00007960,FITZROY NORTH_VIC
7961,CUST00007961,MELBOURNE_VIC
7962,CUST00007962,FERNTREE GULLY_VIC
7963,CUST00007963,SUNBURY_VIC
7964,CUST00007964,RANDWICK_NSW
7966,CUST00007966,GUILDFORD_NSW
7967,CUST00007967,PIMPAMA_QLD
7968,CUST00007968,GLENORCHY_TAS
7969,CUST00007969,LABRADOR_QLD
7970,CUST00007970,CHATSWOOD_NSW
7972,CUST00007972,CARNEGIE_VIC
7974,CUST00007974,MELBOURNE_VIC
7976,CUST00007976,ST KILDA_VIC
7977,CUST00007977,ESSENDON_VIC
7978,CUST00007978,SOUTH YARRA_VIC
7979,CUST00007979,SOUTHBANK_VIC
7980,CUST00007980,GUILDFORD_NSW
7981,CUST00007981,PARRAMATTA_NSW
7982,CUST00007982,SOUTH YARRA_VIC
7983,CUST00007983,SURFERS PARADISE_QLD
7984,CUST00007984,MARRICKVILLE_NSW
7986,CUST00007986,NERANG_QLD
7987,CUST00007987,SOUTH YARRA_VIC
7988,CUST00007988,SHEPPARTON_VIC
7990,CUST00007990,MARRICKVILLE_NSW
7991,CUST00007991,PENRITH_NSW
7993,CUST00007993,DIANELLA_WA
7994,CUST00007994,MELBOURNE_VIC
7995,CUST00007995,ASHFIELD_NSW
7996,CUST00007996,HOPPERS CROSSING_VIC
7998,CUST00007998,MAYLANDS_WA
8000,CUST00008000,ELWOOD_VIC
8002,CUST00008002,SOUTH MORANG_VIC
8004,CUST00008004,BERWICK_VIC
8005,CUST00008005,MAROUBRA_NSW
8006,CUST00008006,PIMPAMA_QLD
8007,CUST00008007,GRIFFIN_QLD
8008,CUST00008008,CHELTENHAM_VIC
8011,CUST00008011,MANLY_NSW
8012,CUST00008012,BUDERIM_QLD
8013,CUST00008013,BUDERIM_QLD
8014,CUST00008014,BURPENGARY_QLD
8015,CUST00008015,BALDIVIS_WA
8016,CUST00008016,COOGEE_NSW
8017,CUST00008017,WESTMEAD_NSW
8018,CUST00008018,OCEAN GROVE_VIC
8019,CUST00008019,MELBOURNE_VIC
8020,CUST00008020,NORTHCOTE_VIC
8021,CUST00008021,SOUTH YARRA_VIC
8023,CUST00008023,WINDSOR_VIC
8024,CUST00008024,NORTH LAKES_QLD
8026,CUST00008026,ASHFIELD_NSW
8027,CUST00008027,CLAYTON_VIC
8028,CUST00008028,REDBANK PLAINS_QLD
8029,CUST00008029,ELWOOD_VIC
8030,CUST00008030,RICHMOND_VIC
8031,CUST00008031,NOBLE PARK_VIC
8032,CUST00008032,CARNEGIE_VIC
8035,CUST00008035,PRAHRAN_VIC
8036,CUST00008036,MAROOCHYDORE_QLD
8038,CUST00008038,OCEAN GROVE_VIC
8039,CUST00008039,ASHFIELD_NSW
8040,CUST00008040,ARMIDALE_NSW
8041,CUST00008041,LANGWARRIN_VIC
8042,CUST00008042,ROCKINGHAM_WA
8043,CUST00008043,WOLLI CREEK_NSW
8047,CUST00008047,GLENORCHY_TAS
8048,CUST00008048,ASHFIELD_NSW
8050,CUST00008050,FRANKSTON_VIC
8052,CUST00008052,BRUNSWICK_VIC
8053,CUST00008053,SCARBOROUGH_WA
8054,CUST00008054,KALLANGUR_QLD
8056,CUST00008056,RYDE_NSW
8057,CUST00008057,MILL PARK_VIC
8058,CUST00008058,PORT MACQUARIE_NSW
8059,CUST00008059,WOLLONGONG_NSW
8060,CUST00008060,MELBOURNE_VIC
8061,CUST00008061,GUILDFORD_NSW
8063,CUST00008063,CRANBOURNE WEST_VIC
8064,CUST00008064,BRUNSWICK_VIC
8065,CUST00008065,KEW_VIC
8066,CUST00008066,PARRAMATTA_NSW
8067,CUST00008067,TRUGANINA_VIC
8068,CUST00008068,RANDWICK_NSW
8069,CUST00008069,SOUTH YARRA_VIC
8070,CUST00008070,GLENORCHY_TAS
8071,CUST00008071,ST ALBANS_VIC
8072,CUST00008072,PERTH_WA
8073,CUST00008073,RICHMOND_VIC
8074,CUST00008074,PORT MELBOURNE_VIC
8075,CUST00008075,ELWOOD_VIC
8076,CUST00008076,RICHMOND_VIC
8078,CUST00008078,DUBBO_NSW
8079,CUST00008079,ARMIDALE_NSW
8080,CUST00008080,PORT MACQUARIE_NSW
8081,CUST00008081,CRONULLA_NSW
8082,CUST00008082,MOSMAN_NSW
8084,CUST00008084,LIVERPOOL_NSW
8085,CUST00008085,RYDE_NSW
8086,CUST00008086,NERANG_QLD
8087,CUST00008087,PARRAMATTA_NSW
8088,CUST00008088,CLAYTON_VIC
8089,CUST00008089,NORTH LAKES_QLD
8090,CUST00008090,REDBANK PLAINS_QLD
8093,CUST00008093,EPPING_VIC
8094,CUST00008094,RESERVOIR_VIC
8095,CUST00008095,CHELTENHAM_VIC
8096,CUST00008096,RINGWOOD_VIC
8097,CUST00008097,KALLANGUR_QLD
8098,CUST00008098,SOUTH YARRA_VIC
8099,CUST00008099,MERNDA_VIC
8101,CUST00008101,BRUNSWICK_VIC
8102,CUST00008102,HOPPERS CROSSING_VIC
8103,CUST00008103,GLENORCHY_TAS
8105,CUST00008105,MELBOURNE_VIC
8106,CUST00008106,HURSTVILLE_NSW
8107,CUST00008107,WERRIBEE_VIC
8108,CUST00008108,CHELTENHAM_VIC
8109,CUST00008109,CRONULLA_NSW
8110,CUST00008110,PARRAMATTA_NSW
8111,CUST00008111,BRUNSWICK_VIC
8113,CUST00008113,SOUTHBANK_VIC
8114,CUST00008114,DUBBO_NSW
8115,CUST00008115,DOCKLANDS_VIC
8116,CUST00008116,MORPHETT VALE_SA
8117,CUST00008117,DOREEN_VIC
8118,CUST00008118,CLAYTON_VIC
8119,CUST00008119,PRAHRAN_VIC
8120,CUST00008120,PORT MELBOURNE_VIC
8121,CUST00008121,WOLLONGONG_NSW
8122,CUST00008122,WATERLOO_NSW
8123,CUST00008123,CANNING VALE_WA
8124,CUST00008124,SOUTH PERTH_WA
8125,CUST00008125,CARRUM DOWNS_VIC
8126,CUST00008126,MACQUARIE PARK_NSW
8127,CUST00008127,RESERVOIR_VIC
8128,CUST00008128,GLENROY_VIC
8129,CUST00008129,CHERMSIDE_QLD
8130,CUST00008130,MORWELL_VIC
8131,CUST00008131,WENTWORTH POINT_NSW
8132,CUST00008132,EPPING_VIC
8133,CUST00008133,VICTORIA PARK_WA
8134,CUST00008134,SOUTH MELBOURNE_VIC
8135,CUST00008135,SUTHERLAND_NSW
8136,CUST00008136,MORWELL_VIC
8137,CUST00008137,SOUTH YARRA_VIC
8138,CUST00008138,BORONIA_VIC
8139,CUST00008139,PRESTON_VIC
8140,CUST00008140,SOUTH MORANG_VIC
8141,CUST00008141,WESTMEAD_NSW
8142,CUST00008142,MAROUBRA_NSW
8143,CUST00008143,WATERLOO_NSW
8144,CUST00008144,WESTMEAD_NSW
8145,CUST00008145,WOLLI CREEK_NSW
8146,CUST00008146,THORNBURY_VIC
8147,CUST00008147,COOGEE_NSW
8149,CUST00008149,RYDE_NSW
8151,CUST00008151,MURRAY BRIDGE_SA
8152,CUST00008152,ST KILDA_VIC
8153,CUST00008153,SOUTH MORANG_VIC
8154,CUST00008154,SCARBOROUGH_WA
8156,CUST00008156,VICTORIA PARK_WA
8157,CUST00008157,BERWICK_VIC
8158,CUST00008158,TORQUAY_VIC
8160,CUST00008160,MELBOURNE_VIC
8161,CUST00008161,WOLLONGONG_NSW
8162,CUST00008162,PAKENHAM_VIC
8163,CUST00008163,NEWTOWN_NSW
8164,CUST00008164,SUTHERLAND_NSW
8166,CUST00008166,DOREEN_VIC
8168,CUST00008168,MELBOURNE_VIC
8169,CUST00008169,MOSMAN_NSW
8171,CUST00008171,SHEPPARTON_VIC
8172,CUST00008172,SUNBURY_VIC
8173,CUST00008173,PENRITH_NSW
8174,CUST00008174,REDBANK PLAINS_QLD
8176,CUST00008176,ADELAIDE_SA
8178,CUST00008178,FERNTREE GULLY_VIC
8180,CUST00008180,ASHFIELD_NSW
8181,CUST00008181,BONDI_NSW
8182,CUST00008182,PIMPAMA_QLD
8183,CUST00008183,DARLINGHURST_NSW
8184,CUST00008184,CAMPBELLTOWN_NSW
8185,CUST00008185,LANGWARRIN_VIC
8186,CUST00008186,TARNEIT_VIC
8187,CUST00008187,RICHMOND_VIC
8188,CUST00008188,WATERLOO_NSW
8189,CUST00008189,WOLLI CREEK_NSW
8190,CUST00008190,BRUNSWICK WEST_VIC
8192,CUST00008192,NORTH MELBOURNE_VIC
8193,CUST00008193,RESERVOIR_VIC
8194,CUST00008194,RANDWICK_NSW
8195,CUST00008195,KALLANGUR_QLD
8196,CUST00008196,AUBURN_NSW
8197,CUST00008197,SCARBOROUGH_WA
8198,CUST00008198,MARIBYRNONG_VIC
8200,CUST00008200,RICHMOND_VIC
8202,CUST00008202,RIVERVALE_WA
8203,CUST00008203,REDBANK PLAINS_QLD
8204,CUST00008204,MELBOURNE_VIC
8205,CUST00008205,FRANKSTON_VIC
8206,CUST00008206,ABBOTSFORD_VIC
8207,CUST00008207,ST ALBANS_VIC
8210,CUST00008210,MAROOCHYDORE_QLD
8212,CUST00008212,MELBOURNE_VIC
8213,CUST00008213,BRUNSWICK_VIC
8214,CUST00008214,SURFERS PARADISE_QLD
8215,CUST00008215,WESTMEAD_NSW
8216,CUST00008216,BLACKTOWN_NSW
8217,CUST00008217,BUDERIM_QLD
8219,CUST00008219,HURSTVILLE_NSW
8220,CUST00008220,DECEPTION BAY_QLD
8221,CUST00008221,SEAFORD_VIC
8222,CUST00008222,EPPING_VIC
8223,CUST00008223,NEWTOWN_NSW
8224,CUST00008224,BRUNSWICK WEST_VIC
8225,CUST00008225,SYDNEY_NSW
8226,CUST00008226,HOPPERS CROSSING_VIC
8227,CUST00008227,ASHFIELD_NSW
8228,CUST00008228,FERNTREE GULLY_VIC
8229,CUST00008229,REDFERN_NSW
8231,CUST00008231,TARNEIT_VIC
8233,CUST00008233,SURRY HILLS_NSW
8235,CUST00008235,WEST MELBOURNE_VIC
8236,CUST00008236,SOUTH MELBOURNE_VIC
8237,CUST00008237,SOUTHPORT_QLD
8239,CUST00008239,OCEAN GROVE_VIC
8242,CUST00008242,SOUTHBANK_VIC
8243,CUST00008243,DANDENONG_VIC
8244,CUST00008244,MARRICKVILLE_NSW
8245,CUST00008245,GOSNELLS_WA
8246,CUST00008246,GLENROY_VIC
8249,CUST00008249,DUBBO_NSW
8250,CUST00008250,SOUTHBANK_VIC
8251,CUST00008251,EPPING_VIC
8252,CUST00008252,CHELTENHAM_VIC
8253,CUST00008253,COLLINGWOOD_VIC
8254,CUST00008254,BUNDOORA_VIC
8255,CUST00008255,MAYLANDS_WA
8256,CUST00008256,GLENORCHY_TAS
8257,CUST00008257,CASTLE HILL_NSW
8258,CUST00008258,SOUTHBANK_VIC
8259,CUST00008259,SUNBURY_VIC
8260,CUST00008260,BALDIVIS_WA
8261,CUST00008261,FORTITUDE VALLEY_QLD
8262,CUST00008262,YARRAVILLE_VIC
8263,CUST00008263,LAVINGTON_NSW
8264,CUST00008264,SOUTH YARRA_VIC
8266,CUST00008266,DECEPTION BAY_QLD
8267,CUST00008267,PORT MELBOURNE_VIC
8268,CUST00008268,FERNTREE GULLY_VIC
8269,CUST00008269,RANDWICK_NSW
8270,CUST00008270,WINDSOR_VIC
8271,CUST00008271,GOSNELLS_WA
8273,CUST00008273,LABRADOR_QLD
8274,CUST00008274,GLEN WAVERLEY_VIC
8277,CUST00008277,MORWELL_VIC
8278,CUST00008278,KEW_VIC
8280,CUST00008280,RESERVOIR_VIC
8281,CUST00008281,COORPAROO_QLD
8282,CUST00008282,SUNBURY_VIC
8283,CUST00008283,MELBOURNE_VIC
8284,CUST00008284,AUBURN_NSW
8285,CUST00008285,KALLANGUR_QLD
8286,CUST00008286,SYDNEY_NSW
8287,CUST00008287,UPPER COOMERA_QLD
8288,CUST00008288,MARIBYRNONG_VIC
8289,CUST00008289,SCARBOROUGH_WA
8290,CUST00008290,MARRICKVILLE_NSW
8291,CUST00008291,DARLINGHURST_NSW
8292,CUST00008292,CARLTON_VIC
8294,CUST00008294,PRESTON_VIC
8296,CUST00008296,WOLLONGONG_NSW
8297,CUST00008297,RICHMOND_VIC
8299,CUST00008299,TARNEIT_VIC
8300,CUST00008300,SURRY HILLS_NSW
8301,CUST00008301,RANDWICK_NSW
8302,CUST00008302,CARRUM DOWNS_VIC
8303,CUST00008303,PARRAMATTA_NSW
8304,CUST00008304,WERRIBEE_VIC
8305,CUST00008305,AUBURN_NSW
8306,CUST00008306,RIVERVALE_WA
8307,CUST00008307,PORT MACQUARIE_NSW
8309,CUST00008309,SURFERS PARADISE_QLD
8311,CUST00008311,PAKENHAM_VIC
8312,CUST00008312,MILDURA_VIC
8313,CUST00008313,BUDERIM_QLD
8314,CUST00008314,SOUTHBANK_VIC
8317,CUST00008317,WERRIBEE_VIC
8319,CUST00008319,CARLTON_VIC
8321,CUST00008321,RICHMOND_VIC
8322,CUST00008322,ADELAIDE_SA
8323,CUST00008323,HAWTHORN_VIC
8324,CUST00008324,AUBURN_NSW
8325,CUST00008325,CARLTON_VIC
8326,CUST00008326,GLENORCHY_TAS
8329,CUST00008329,WERRIBEE_VIC
8330,CUST00008330,MELBOURNE_VIC
8331,CUST00008331,SOUTHPORT_QLD
8332,CUST00008332,FORTITUDE VALLEY_QLD
8333,CUST00008333,MELBOURNE_VIC
8335,CUST00008335,DOCKLANDS_VIC
8336,CUST00008336,RANDWICK_NSW
8337,CUST00008337,BLACKTOWN_NSW
8338,CUST00008338,CABOOLTURE_QLD
8339,CUST00008339,ST KILDA_VIC
8340,CUST00008340,DUBBO_NSW
8341,CUST00008341,COFFS HARBOUR_NSW
8343,CUST00008343,RIVERVALE_WA
8344,CUST00008344,MILDURA_VIC
8346,CUST00008346,FRANKSTON_VIC
8347,CUST00008347,RANDWICK_NSW
8348,CUST00008348,BERWICK_VIC
8350,CUST00008350,GUILDFORD_NSW
8351,CUST00008351,LAVINGTON_NSW
8352,CUST00008352,DOCKLANDS_VIC
8355,CUST00008355,WENTWORTH POINT_NSW
8356,CUST00008356,MORAYFIELD_QLD
8357,CUST00008357,ST ALBANS_VIC
8358,CUST00008358,PRAHRAN_VIC
8359,CUST00008359,KEW_VIC
8361,CUST00008361,KALLANGUR_QLD
8363,CUST00008363,SYDNEY_NSW
8364,CUST00008364,POINT COOK_VIC
8365,CUST00008365,BORONIA_VIC
8366,CUST00008366,GLENORCHY_TAS
8367,CUST00008367,BERWICK_VIC
8368,CUST00008368,CABOOLTURE_QLD
8369,CUST00008369,DECEPTION BAY_QLD
8371,CUST00008371,SYDNEY_NSW
8372,CUST00008372,ST KILDA_VIC
8373,CUST00008373,DOCKLANDS_VIC
8374,CUST00008374,SOUTH MORANG_VIC
8375,CUST00008375,MORLEY_WA
8376,CUST00008376,SURRY HILLS_NSW
8377,CUST00008377,WYNDHAM VALE_VIC
8379,CUST00008379,HOMEBUSH_NSW
8380,CUST00008380,PERTH_WA
8381,CUST00008381,CARLTON_VIC
8382,CUST00008382,SUTHERLAND_NSW
8383,CUST00008383,AUBURN_NSW
8384,CUST00008384,BORONIA_VIC
8385,CUST00008385,WEST MELBOURNE_VIC
8386,CUST00008386,ORANGE_NSW
8387,CUST00008387,BRUNSWICK_VIC
8389,CUST00008389,SOUTH MELBOURNE_VIC
8390,CUST00008390,WENTWORTH POINT_NSW
8391,CUST00008391,GLENROY_VIC
8393,CUST00008393,UPPER COOMERA_QLD
8394,CUST00008394,FRANKSTON_VIC
8395,CUST00008395,COOMERA_QLD
8396,CUST00008396,BONDI BEACH_NSW
8398,CUST00008398,ELWOOD_VIC
8399,CUST00008399,MELBOURNE_VIC
8400,CUST00008400,BAULKHAM HILLS_NSW
8401,CUST00008401,GOSNELLS_WA
8402,CUST00008402,CASTLE HILL_NSW
8404,CUST00008404,NORTH MELBOURNE_VIC
8405,CUST00008405,DOCKLANDS_VIC
8407,CUST00008407,KALLANGUR_QLD
8410,CUST00008410,CABOOLTURE_QLD
8411,CUST00008411,CASTLE HILL_NSW
8412,CUST00008412,SEAFORD_VIC
8413,CUST00008413,SOUTH MORANG_VIC
8414,CUST00008414,ORANGE_NSW
8415,CUST00008415,DUBBO_NSW
8416,CUST00008416,REDBANK PLAINS_QLD
8417,CUST00008417,BALDIVIS_WA
8418,CUST00008418,TRUGANINA_VIC
8419,CUST00008419,PRESTON_VIC
8420,CUST00008420,BRUNSWICK_VIC
8421,CUST00008421,CAMPSIE_NSW
8422,CUST00008422,CROYDON_VIC
8424,CUST00008424,WOLLONGONG_NSW
8425,CUST00008425,COLLINGWOOD_VIC
8426,CUST00008426,MAROOCHYDORE_QLD
8427,CUST00008427,CARLTON_VIC
8428,CUST00008428,SEAFORD_VIC
8429,CUST00008429,PRESTON_VIC
8430,CUST00008430,THORNBURY_VIC
8431,CUST00008431,PALM BEACH_QLD
8432,CUST00008432,BONDI BEACH_NSW
8435,CUST00008435,TRUGANINA_VIC
8437,CUST00008437,GLEN IRIS_VIC
8438,CUST00008438,GUILDFORD_NSW
8440,CUST00008440,MANLY_NSW
8441,CUST00008441,SEAFORD_VIC
8442,CUST00008442,SOUTH YARRA_VIC
8443,CUST00008443,EPPING_NSW
8444,CUST00008444,ORANGE_NSW
8445,CUST00008445,WARRNAMBOOL_VIC
8446,CUST00008446,CAMPSIE_NSW
8447,CUST00008447,BANKSTOWN_NSW
8449,CUST00008449,ROBINA_QLD
8450,CUST00008450,MILDURA_VIC
8451,CUST00008451,NARRE WARREN_VIC
8452,CUST00008452,RESERVOIR_VIC
8453,CUST00008453,MELBOURNE_VIC
8454,CUST00008454,POINT COOK_VIC
8455,CUST00008455,COOGEE_NSW
8456,CUST00008456,WATERLOO_NSW
8458,CUST00008458,FRANKSTON_VIC
8460,CUST00008460,CHELTENHAM_VIC
8462,CUST00008462,BALDIVIS_WA
8463,CUST00008463,COLLINGWOOD_VIC
8464,CUST00008464,CLAYTON_VIC
8465,CUST00008465,DOCKLANDS_VIC
8466,CUST00008466,SHEPPARTON_VIC
8467,CUST00008467,EPPING_NSW
8470,CUST00008470,PAKENHAM_VIC
8472,CUST00008472,FITZROY NORTH_VIC
8473,CUST00008473,NEWTOWN_NSW
8475,CUST00008475,NOBLE PARK_VIC
8476,CUST00008476,SYDNEY_NSW
8477,CUST00008477,RESERVOIR_VIC
8478,CUST00008478,CABOOLTURE_QLD
8479,CUST00008479,SOUTH MORANG_VIC
8480,CUST00008480,SOUTHPORT_QLD
8483,CUST00008483,SHEPPARTON_VIC
8484,CUST00008484,RICHMOND_VIC
8486,CUST00008486,DOCKLANDS_VIC
8487,CUST00008487,PERTH_WA
8489,CUST00008489,AUBURN_NSW
8490,CUST00008490,FITZROY_VIC
8491,CUST00008491,ARMIDALE_NSW
8492,CUST00008492,MERNDA_VIC
8494,CUST00008494,MELBOURNE_VIC
8495,CUST00008495,CHATSWOOD_NSW
8496,CUST00008496,LANGWARRIN_VIC
8497,CUST00008497,WERRIBEE_VIC
8498,CUST00008498,ELWOOD_VIC
8500,CUST00008500,CROYDON_VIC
8501,CUST00008501,PORT MACQUARIE_NSW
8502,CUST00008502,SUTHERLAND_NSW
8503,CUST00008503,HORNSBY_NSW
8504,CUST00008504,CARRUM DOWNS_VIC
8505,CUST00008505,NORTHCOTE_VIC
8507,CUST00008507,FERNTREE GULLY_VIC
8508,CUST00008508,STRATHFIELD_NSW
8509,CUST00008509,GLEN WAVERLEY_VIC
8510,CUST00008510,BONDI BEACH_NSW
8514,CUST00008514,BRUNSWICK WEST_VIC
8515,CUST00008515,ESSENDON_VIC
8516,CUST00008516,MORPHETT VALE_SA
8519,CUST00008519,REDBANK PLAINS_QLD
8520,CUST00008520,MELBOURNE_VIC
8522,CUST00008522,NOBLE PARK_VIC
8523,CUST00008523,MILL PARK_VIC
8524,CUST00008524,KALLANGUR_QLD
8528,CUST00008528,ELWOOD_VIC
8530,CUST00008530,KEW_VIC
8531,CUST00008531,MURRAY BRIDGE_SA
8532,CUST00008532,MOSMAN_NSW
8533,CUST00008533,NEWTOWN_NSW
8534,CUST00008534,RESERVOIR_VIC
8536,CUST00008536,PARRAMATTA_NSW
8539,CUST00008539,GLEN IRIS_VIC
8540,CUST00008540,SOUTHBANK_VIC
8541,CUST00008541,SCARBOROUGH_WA
8543,CUST00008543,PARRAMATTA_NSW
8544,CUST00008544,NUNDAH_QLD
8545,CUST00008545,WOLLONGONG_NSW
8546,CUST00008546,MORLEY_WA
8547,CUST00008547,BUDERIM_QLD
8548,CUST00008548,PARRAMATTA_NSW
8549,CUST00008549,PIMPAMA_QLD
8550,CUST00008550,BERWICK_VIC
8552,CUST00008552,WESTMEAD_NSW
8553,CUST00008553,MELBOURNE_VIC
8554,CUST00008554,SOUTHBANK_VIC
8555,CUST00008555,COFFS HARBOUR_NSW
8556,CUST00008556,MARRICKVILLE_NSW
8557,CUST00008557,HOPPERS CROSSING_VIC
8558,CUST00008558,MALVERN EAST_VIC
8559,CUST00008559,GRIFFIN_QLD
8561,CUST00008561,BUDERIM_QLD
8562,CUST00008562,MANLY_NSW
8563,CUST00008563,TORQUAY_VIC
8564,CUST00008564,SURFERS PARADISE_QLD
8567,CUST00008567,ORANGE_NSW
8568,CUST00008568,SUNBURY_VIC
8570,CUST00008570,GLENORCHY_TAS
8571,CUST00008571,GLEBE_NSW
8572,CUST00008572,TARNEIT_VIC
8573,CUST00008573,LABRADOR_QLD
8574,CUST00008574,MARRICKVILLE_NSW
8575,CUST00008575,FITZROY NORTH_VIC
8576,CUST00008576,ROBINA_QLD
8577,CUST00008577,CARNEGIE_VIC
8578,CUST00008578,PAKENHAM_VIC
8581,CUST00008581,MILDURA_VIC
8582,CUST00008582,CRONULLA_NSW
8583,CUST00008583,WOLLONGONG_NSW
8585,CUST00008585,TARNEIT_VIC
8586,CUST00008586,MURRAY BRIDGE_SA
8587,CUST00008587,FRANKSTON_VIC
8588,CUST00008588,EAST PERTH_WA
8589,CUST00008589,SOUTHBANK_VIC
8590,CUST00008590,CABOOLTURE_QLD
8593,CUST00008593,CAMPSIE_NSW
8594,CUST00008594,WERRIBEE_VIC
8596,CUST00008596,MARIBYRNONG_VIC
8597,CUST00008597,ERSKINEVILLE_NSW
8599,CUST00008599,MELBOURNE_VIC
8600,CUST00008600,CABOOLTURE_QLD
8601,CUST00008601,CABOOLTURE_QLD
8602,CUST00008602,COOGEE_NSW
8603,CUST00008603,MORPHETT VALE_SA
8605,CUST00008605,DARLINGHURST_NSW
8606,CUST00008606,TORQUAY_VIC
8607,CUST00008607,ORANGE_NSW
8608,CUST00008608,RANDWICK_NSW
8609,CUST00008609,GLENROY_VIC
8610,CUST00008610,RESERVOIR_VIC
8612,CUST00008612,SOUTH MELBOURNE_VIC
8613,CUST00008613,MAROUBRA_NSW
8614,CUST00008614,PORT MACQUARIE_NSW
8615,CUST00008615,GLEN WAVERLEY_VIC
8616,CUST00008616,MILDURA_VIC
8619,CUST00008619,BLACKTOWN_NSW
8620,CUST00008620,EPPING_NSW
8621,CUST00008621,RESERVOIR_VIC
8622,CUST00008622,COFFS HARBOUR_NSW
8623,CUST00008623,FOOTSCRAY_VIC
8624,CUST00008624,BALDIVIS_WA
8625,CUST00008625,YARRAVILLE_VIC
8626,CUST00008626,SOUTH MELBOURNE_VIC
8627,CUST00008627,THORNBURY_VIC
8628,CUST00008628,SOUTHPORT_QLD
8629,CUST00008629,MAROOCHYDORE_QLD
8630,CUST00008630,FORTITUDE VALLEY_QLD
8631,CUST00008631,GLEN WAVERLEY_VIC
8632,CUST00008632,CRAIGIEBURN_VIC
8633,CUST00008633,FOOTSCRAY_VIC
